"id	artistid	artist	title	compound_score",,
"11668	824	Bernard Crystal	Have We Forgotten What Love Is	0.9886",,
"11669	824	Bernard Crystal	If You Have Love	0.8467",,
"11670	824	Bernard Crystal	This Purple Heart	0.9364",,
"11671	824	Bernard Crystal	Too Far This Time	-0.3506",,
"11672	824	Bernard Crystal	When You Took Your Love Away	0.9617",,
"11673	824	Bernard Crystal	You're Gonna Miss A Whole Lotta Love	0.9118",,
"11674	825	Bernd Apitz	Deine Himmelblauen Augen	-0.8316",,
"11675	826	Bernd Clauuml;ver	Bist Du Jetzt Frei (you're All I Need)	-0.9282",,
"11676	826	Bernd Clauuml;ver	Der Junge Mit Der Mundharmonika	-0.8316",,
"11677	826	Bernd Clauuml;ver	Der Kleine Prinz	-0.9485",,
"11678	826	Bernd Clauuml;ver	Dich Hat Der Himmel Geschickt	-0.9136",,
"11679	826	Bernd Clauuml;ver	""Du Liebst Mich"," So Wie Ich Eigentlich Bin""	-0.8316",
"11680	826	Bernd Clauuml;ver	Ein Fremdes Maedchen	-0.5994",,
"11681	826	Bernd Clauuml;ver	Ich Schenk Dir Mein Geheimnis	-0.7059",,
"11682	826	Bernd Clauuml;ver	Mexican Girl	-0.9711",,
"11683	826	Bernd Clauuml;ver	Mike Und Sein Freund	-0.9779",,
"11684	826	Bernd Clauuml;ver	Mit Dir Ist Das Anders	-0.9823",,
"11685	826	Bernd Clauuml;ver	Sag Noch Einmal Ich Liebe Dich	-0.5994",,
"11686	826	Bernd Clauuml;ver	Spiel Mir Ein Liebeslied	-0.9892",,
"11687	826	Bernd Clauuml;ver	Was Hast Du Denn Nur Mit Mir Gemacht	-0.5708",,
"11688	827	Bernd Simon	Ewig Rauscht Das Meer	-0.8316",,
"11689	828	Bernd Spier	Happy Days In Germany	0.9402",,
"11690	828	Bernd Spier	Knock Three Times	-0.9864",,
"11691	828	Bernd Spier	Skoobidoo	-0.636",,
"11692	829	Bernd Stelter	Ober Zack'n Helles	-0.7579",,
"11693	830	Bernhard Brink	Auf Der Stra&amp;szlig;e Des Gl&amp;uuml;cks	-0.7059",,
"11694	830	Bernhard Brink	Blondes Wunder	-0.9136",,
"11695	830	Bernhard Brink	Danielle	-0.3678",,
"11696	830	Bernhard Brink	Du	-0.1027",,
"11697	830	Bernhard Brink	Frei Und Abgebrannt	-0.9485",,
"11698	830	Bernhard Brink	Geh	-0.9175",,
"11699	830	Bernhard Brink	Hab' Ich Zuviel Verlangt	-0.9864",,
"11701	830	Bernhard Brink	Ich W&amp;auml;r' So Gern Wie Du	-0.9485",,
"11702	830	Bernhard Brink	Liebe Auf Zeit	-0.7783",,
"11703	830	Bernhard Brink	Madeleine	-0.636",,
"11704	830	Bernhard Brink	Viel Zu Jung	-0.9721",,
"11705	830	Bernhard Brink	Von Casablanca Nach Athen	-0.9661",,
"11706	830	Bernhard Brink	Wenn And're Schlafen	-0.9873",,
"11707	830	Bernhard Brink	Wenn Aus Freundschaft Liebe Wird	-0.5994",,
"11708	831	Bernhard Mantei	Engelchen K&amp;uuml;sst Teufelchen	-0.8316",,
"11709	832	Bernie Paul	Caroline	0.9524",,
"11710	832	Bernie Paul	In Dreams	-0.7569",,
"11711	832	Bernie Paul	Lucky	-0.7847",,
"11712	832	Bernie Paul	Night After Night	0.7622",,
"11713	832	Bernie Paul	Slip Away	0.9757",,
"11714	832	Bernie Paul	Zabadak Medley	0.935",,
"11715	833	Berry Chuck	C'est La Vie	0.9709",,
"11716	834	Berry John	Every Time My Heart Calls Your Name	0.9119",,
"11717	834	Berry John	Faithfully	0.8958",,
"11718	834	Berry John	Forty Again	0.9726",,
"11719	834	Berry John	I Never Lost You	0.9801",,
"11720	834	Berry John	I Think About It All The Time	0.9378",,
"11721	834	Berry John	She's Taken A Shine	0.9442",,
"11722	834	Berry John	Somebody	0.9858",,
"11723	834	Berry John	There's No Cross That Love Won't Bear	0.7845",,
"11724	835	Bersani Samuele	Freak	-0.9153",,
"11725	835	Bersani Samuele	Il Mostro	0.923",,
"11726	836	Bert Brecht	Resolution Der Kommunarden	-0.7365",,
"11727	837	Bert Lown	Bye Bye Blues	-0.5496",,
"11728	838	""Bert Russel"," Wes Farrell""	Hang On Sloopy	0.7003",
"11729	839	Bert Russell And Wes Farrell	Hang On Sloopy	-0.5257",,
"11730	840	Berte Loredana	Si Pu&#242; Dare Di Pi&#249;	-0.5484",,
"11731	841	Bertoli Pierangelo	I Poeti	0.0258",,
"11732	842	Bertolt Brecht	Kinderhymne	-0.5994",,
"11734	843	Berurier Noir	Bucherons	-0.8519",,
"11735	843	Berurier Noir	Casse-tete Chinois	0.6412",,
"11738	843	Berurier Noir	Conte Cruel De La Jeunesse	-0.784",,
"11740	843	Berurier Noir	Et Hop	0.5152",,
"11741	843	Berurier Noir	Freres D'armes	0.6189",,
"11747	843	Berurier Noir	Jim La Jungle	-0.6052",,
"11751	843	Berurier Noir	Le Renard	-0.7326",,
"11752	843	Berurier Noir	L'empereur Tomato Ketchup	-0.703",,
"11755	843	Berurier Noir	Macadam Massacre	0.296",,
"11758	843	Berurier Noir	Noir Les Horreurs	-0.128",,
"11759	843	Berurier Noir	Nuit Apache	-0.3956",,
"11760	843	Berurier Noir	On A Faim	-0.684",,
"11761	843	Berurier Noir	Petit Agite	0.5093",,
"11762	843	Berurier Noir	Porcherie	-0.7696",,
"11763	843	Berurier Noir	Salut A Toi	-0.34",,
"11764	843	Berurier Noir	Sur Les Toits	0.8748",,
"11765	843	Berurier Noir	Vie De Singe	-0.6331",,
"11766	843	Berurier Noir	Vive Le Feu	0.2942",,
"11768	844	Beseech	Dimension	0.9403",,
"11769	844	Beseech	Eagleheart	0.3182",,
"11770	844	Beseech	In Her Arms	-0.5378",,
"11771	844	Beseech	Inhuman Desire	-0.8725",,
"11772	844	Beseech	Kiss Of November	-0.3477",,
"11773	844	Beseech	Moonride	0.0258",,
"11774	844	Beseech	Rainbowman	0.3736",,
"11775	844	Beseech	Shadowscape	0.6906",,
"11776	844	Beseech	Silverstar	0.2023",,
"11777	844	Beseech	The Winterflame	-0.9597",,
"11778	845	Best Brains Productions	Mystery Science Theater 3000 Theme	-0.6994",,
"11779	846	Besti&#225;k	A Reggel Tul Messze Van	0.9371",,
"11780	846	Besti&#225;k	Ma Jjel Ne S&#237;rj	0.34",,
"11781	847	Beth Nielsen-chapman	Say Goodnight	0.3906",,
"11783	848	Bethania Maria	Detalhes	0.8957",,
"11786	848	Bethania Maria	Fera Ferida	-0.6808",,
"11787	848	Bethania Maria	Infinito Desejo	0.5684",,
"11788	848	Bethania Maria	Olha	0.8402",,
"11789	848	Bethania Maria	Palavras	0.6124",,
"11791	848	Bethania Maria	Seu Corpo	-0.4215",,
"11793	848	Bethania Maria	Voc&#234; N&#227;o Sabe	0.6124",,
"11796	849	Bethlehem	Aphel - Die Schwarze Schlange	-0.9846",,
"11797	849	Bethlehem	Aphel - Die Schwarze Schlange - Aphel - The Black Serpent	-0.9846",,
"11798	849	Bethlehem	Apocalyptic Dance	-0.5574",,
"11799	849	Bethlehem	Die Anarchische Befreiung Der Augenzeugenreligion	-0.9902",,
"11800	849	Bethlehem	Dorn Meiner Allmacht	-0.9231",,
"11801	849	Bethlehem	Dorn Meiner Allmacht - Thorn Of My Omnipotence	-0.9231",,
"11802	849	Bethlehem	Du Sollst Dich T&#246;ten	-0.5719",,
"11803	849	Bethlehem	Du Sollst Dich Toten	-0.5267",,
"11804	849	Bethlehem	Durch Beflecke Beruhrung Meiner Nemesis	-0.9862",,
"11805	849	Bethlehem	Durch Befleckte Ber&#252;hrung Meiner Nemesis	-0.9136",,
"11806	849	Bethlehem	Funereal Owlblood	-0.6249",,
"11807	849	Bethlehem	Gepriesen Sei Der Untergang	-0.7579",,
"11808	849	Bethlehem	Gestern Starb Ich Schon Heute	-0.128",,
"11809	849	Bethlehem	Luftstehs'lbl&#228;h	-0.9217",,
"11811	849	Bethlehem	Schatten Aus Der Alexander Welt	-0.9666",,
"11812	849	Bethlehem	Schatten Aus Der Alexander Welt - Shadows From The Alexander	-0.9423",,
"11813	849	Bethlehem	Second Coming	0.5106",,
"11814	849	Bethlehem	Supplementary Exegesis	-0.7884",,
"11815	849	Bethlehem	Tagebuch Einer Totgeburt	-0.9148",,
"11816	849	Bethlehem	Tagebuch Einer Totgeburt - Diary Of A Stillborn	-0.9148",,
"11817	849	Bethlehem	Teufelverr&#252;ckt Gottdreizehn	-0.9661",,
"11818	849	Bethlehem	Teufelverruckt Gottdreizehn	-0.9948",,
"11819	849	Bethlehem	The Eleventh Commandment	0.1779",,
"11820	849	Bethlehem	Tote Wei&#223;e Marder	-0.5994",,
"11821	849	Bethlehem	Tote Weisse Marder	-0.9599",,
"11822	849	Bethlehem	Vargtimmen	-0.9001",,
"11823	849	Bethlehem	Vargtimmen (the Wolf Hour)	-0.5423",,
"11824	849	Bethlehem	Veiled Irreligion	0.2023",,
"11825	849	Bethlehem	Verheieung - Du Krone Des Todeskultes	-0.9874",,
"11828	849	Bethlehem	Wintermute	-0.8867",,
"11829	850	Bethzaida	...and Then I Turned Towards Darkness	-0.7964",,
"11830	850	Bethzaida	Black Winter	-0.5423",,
"11831	850	Bethzaida	Brief Is The Flame	0.0772",,
"11832	850	Bethzaida	""Burn"," Fire For The Ancient Vampire""	-0.9442",
"11833	850	Bethzaida	Dawn (part Ii)	0.6467",,
"11834	850	Bethzaida	Dividement	-0.6369",,
"11837	850	Bethzaida	Et Nattens Eventyr	0.5574",,
"11838	850	Bethzaida	Expulsion	0.5951",,
"11839	850	Bethzaida	Forever Night	-0.5707",,
"11840	850	Bethzaida	Frozen Wastes	-0.8519",,
"11841	850	Bethzaida	Last Day Of Sodoma	0.9584",,
"11843	850	Bethzaida	Nine Worlds	-0.9489",,
"11844	850	Bethzaida	No Regrets Before Death	0.7327",,
"11845	850	Bethzaida	Sumerian Rebirth	0.2698",,
"11846	850	Bethzaida	The Blasphemer	0.34",,
"11847	850	Bethzaida	The Curtain Falls (the Tale Continues)	-0.9733",,
"11848	850	Bethzaida	The Outsider	-0.9559",,
"11849	850	Bethzaida	The Tranquillity Of My Last Breath	0.2999",,
"11851	850	Bethzaida	Wolf's Desire	-0.9552",,
"11852	851	Betray My Secrets	Ever Expanding Eternity	0.9022",,
"11853	851	Betray My Secrets	Forgive Them	-0.8313",,
"11854	851	Betray My Secrets	From The Goddess	-0.7696",,
"11855	851	Betray My Secrets	God And Me	-0.3331",,
"11856	851	Betray My Secrets	Little Wanderer	-0.7293",,
"11857	851	Betray My Secrets	Of Things Not Seen	-0.9902",,
"11858	851	Betray My Secrets	Oh Great Spirit	0.9635",,
"11859	851	Betray My Secrets	Save My Belief	-0.9184",,
"11860	851	Betray My Secrets	Shahmanic Dream	-0.0516",,
"11861	852	Betrayal	Assassin In The Midst	-0.9313",,
"11862	852	Betrayal	Escaping The Alter	-0.9741",,
"11863	852	Betrayal	Fallen Deceived	-0.9042",,
"11864	852	Betrayal	More Faith Than Me	0.7195",,
"11866	852	Betrayal	Plead The Blood	0.7011",,
"11867	852	Betrayal	Prophets Of Baal	-0.4344",,
"11868	852	Betrayal	Stroll Thru A Wicked Age	-0.9718",,
"11869	852	Betrayal	The Invitation	-0.8873",,
"11870	853	Bette Midler	A Dream Is A Wish Your Heart Makes	0.9468",,
"11871	853	Bette Midler	Alabama Song	-0.9062",,
"11872	853	Bette Midler	All I Need To Know	0.995",,
"11873	853	Bette Midler	All Of A Sudden	0.9863",,
"11874	853	Bette Midler	Am I Blue	-0.9471",,
"11875	853	Bette Midler	As Dreams Go By	0.9966",,
"11876	853	Bette Midler	Baby Mine	0.9121",,
"11877	853	Bette Midler	""Baby"," It's Cold Outside""	0.7514",
"11878	853	Bette Midler	""Bang"," You're Dead""	0.9745",
"11879	853	Bette Midler	Beast Of Burden	0.9906",,
"11880	853	Bette Midler	Bed Of Roses	-0.9287",,
"11881	853	Bette Midler	Big Noise From Winnetka	0.9862",,
"11882	853	Bette Midler	Big Noise From Winnetka - Divine Madness Version	0.9973",,
"11883	853	Bette Midler	Big Socks	0.9856",,
"11884	853	Bette Midler	Billy-A-Dick	0.8466",,
"11885	853	Bette Midler	Birds	0.9859",,
"11886	853	Bette Midler	Bless You Child	0.9983",,
"11887	853	Bette Midler	Boogie Woogie Bugle Boy	0.9758",,
"11888	853	Bette Midler	Bottomless	0.9988",,
"11889	853	Bette Midler	Boxing	0.9771",,
"11890	853	Bette Midler	Breaking Up Somebodys Home	0.1924",,
"11891	853	Bette Midler	Buckets Of Rain	0.9428",,
"11892	853	Bette Midler	Chapel Of Love	0.9962",,
"11893	853	Bette Midler	Color Of Roses	0.9586",,
"11894	853	Bette Midler	""Come Back"," Jimmy Dean""	0.8176",
"11895	853	Bette Midler	Come Rain Or Come Shine	0.9883",,
"11896	853	Bette Midler	Cradle Days	0.998",,
"11897	853	Bette Midler	Daytime Hustler	0.9871",,
"11898	853	Bette Midler	Delta Dawn	0.8501",,
"11899	853	Bette Midler	Do You Want To Dance?	0.9905",,
"11900	853	Bette Midler	Dreamland	0.959",,
"11901	853	Bette Midler	Drinking Again	0.9065",,
"11902	853	Bette Midler	E Street Shuffle	-0.3506",,
"11903	853	Bette Midler	Empty Bed Blues	0.9768",,
"11904	853	Bette Midler	Every Road Leads Back To You	0.9274",,
"11905	853	Bette Midler	Everythings Coming up Roses	0.9691",,
"11906	853	Bette Midler	Everything's Coming Up Roses	0.9932",,
"11907	853	Bette Midler	Fat As I Am	0.9065",,
"11908	853	Bette Midler	Favorite Waste Of Time	0.9148",,
"11909	853	Bette Midler	Fire Down Below	-0.9185",,
"11910	853	Bette Midler	For All We Know	0.9875",,
"11911	853	Bette Midler	Friends	0.9954",,
"11912	853	Bette Midler	""Friends (Side 2"," Cut 1)""	0.9982",
"11913	853	Bette Midler	""Friends (Side 2"," Cut 6)""	0.9983",
"11914	853	Bette Midler	From a Distance	0.9793",,
"11915	853	Bette Midler	God Give Me Strength	0.9873",,
"11916	853	Bette Midler	""Hang On In There"," Baby""	0.9985",
"11917	853	Bette Midler	He Was Too Good To Me / Since You Stayed Here	0.9619",,
"11918	853	Bette Midler	Heart Over Head	0.9011",,
"11919	853	Bette Midler	Heaven	0.9942",,
"11920	853	Bette Midler	Hello In There	-0.664",,
"11921	853	Bette Midler	Higher And Higher (Your Love Keeps Lifting Me)	0.9981",,
"11922	853	Bette Midler	Hurricane	0.8046",,
"11923	853	Bette Midler	Hurry On Down	0.8945",,
"11924	853	Bette Midler	I Believe In You	0.9944",,
"11925	853	Bette Midler	I Don't Want The Night To End	-0.9655",,
"11926	853	Bette Midler	I Know This Town	-0.3477",,
"11927	853	Bette Midler	I Know You By Heart	0.9832",,
"11928	853	Bette Midler	I Never Talk To Strangers	0.8818",,
"11929	853	Bette Midler	I Remember You / Dixie's Dream	0.9742",,
"11930	853	Bette Midler	I Shall Be Released	0.941",,
"11931	853	Bette Midler	I Sold My Heart To The Junkman	0.7998",,
"11932	853	Bette Midler	I Think It's Going To Rain Today	0.9571",,
"11933	853	Bette Midler	I'm Hip	0.9571",,
"11934	853	Bette Midler	I'm Singing Broadway	0.9518",,
"11935	853	Bette Midler	In My Life	0.9427",,
"11936	853	Bette Midler	In The Mood	0.9955",,
"11937	853	Bette Midler	In These Shoes	-0.8698",,
"11938	853	Bette Midler	In This Life	0.9792",,
"11939	853	Bette Midler	Is It Love	0.987",,
"11940	853	Bette Midler	It's Too Late	-0.8458",,
"11941	853	Bette Midler	I've Still Got My Health	0.9869",,
"11942	853	Bette Midler	Just My Imagination (Running Away With Me)	0.9866",,
"11943	853	Bette Midler	Keep On Rockin'	0.7774",,
"11944	853	Bette Midler	La Vie En Rose	0.9382",,
"11945	853	Bette Midler	Laughing Matters	-0.6147",,
"11946	853	Bette Midler	Leader Of The Pack	-0.9887",,
"11947	853	Bette Midler	Let Me Call You Sweetheart	0.9539",,
"11948	853	Bette Midler	Let Me Drive	0.9167",,
"11949	853	Bette Midler	Let Me Just Follow Behind	0.9847",,
"11950	853	Bette Midler	Long John Blues	0.8951",,
"11951	853	Bette Midler	Love Me With A Feeling	0.998",,
"11952	853	Bette Midler	Love Says It's Waiting	0.5795",,
"11953	853	Bette Midler	Love TKO	0.9927",,
"11954	853	Bette Midler	Lullaby In Blue	-0.1924",,
"11955	853	Bette Midler	Make Yourself Comfortable	0.9977",,
"11956	853	Bette Midler	Marahuana	0.9747",,
"11957	853	Bette Midler	Married Men	0.992",,
"11958	853	Bette Midler	Midnight In Memphis	0.9921",,
"11959	853	Bette Midler	Millworker	-0.9638",,
"11960	853	Bette Midler	Miss Otis Regrets	-0.9454",,
"11961	853	Bette Midler	Moonlight Dancing	0.8552",,
"11962	853	Bette Midler	Moses	0.9999",,
"11963	853	Bette Midler	Mr. Goldstone	0.9382",,
"11964	853	Bette Midler	Mr. Rockefeller	-0.4232",,
"11965	853	Bette Midler	My Eye On You	0.9176",,
"11966	853	Bette Midler	My Favorite Waste Of Time	0.763",,
"11967	853	Bette Midler	My Knight In Black Leather	0.9979",,
"11968	853	Bette Midler	My Mother's Eyes	0.9262",,
"11969	853	Bette Midler	My One True Friend	0.9719",,
"11970	853	Bette Midler	Nanette	0.7545",,
"11971	853	Bette Midler	Night And Day	0.9946",,
"11972	853	Bette Midler	No Jestering	0.8544",,
"11973	853	Bette Midler	Nobody Else But You	0.9962",,
"11974	853	Bette Midler	Oh Industry	0.9955",,
"11975	853	Bette Midler	Oh My My	0.9625",,
"11976	853	Bette Midler	Old Cape Cod	0.9955",,
"11977	853	Bette Midler	One Monkey Don't Stop No Show	0.9811",,
"11978	853	Bette Midler	One More Round	0.9762",,
"11979	853	Bette Midler	Only In Miami	-0.9806",,
"11980	853	Bette Midler	Optimistic Voices / Lullaby Of Broadway	0.9611",,
"11981	853	Bette Midler	Otto Titsling	0.9894",,
"11982	853	Bette Midler	P.S. I Love You	0.993",,
"11983	853	Bette Midler	Paradise	0.9956",,
"11984	853	Bette Midler	Rain	-0.9918",,
"11985	853	Bette Midler	Ready To Begin Again	0.9555",,
"11986	853	Bette Midler	Red	0.9345",,
"11987	853	Bette Midler	Rose's Turn	0.9761",,
"11988	853	Bette Midler	Say Goodbye To Hollywood	0.9442",,
"11989	853	Bette Midler	Shining Star	0.9964",,
"11990	853	Bette Midler	Shiver Me Timbers / Samedi Et Vendredi	0.9222",,
"11991	853	Bette Midler	Skylark	0.4956",,
"11992	853	Bette Midler	Small World	0.9933",,
"11993	853	Bette Midler	Soda And A Souvenir	0.9505",,
"11994	853	Bette Midler	Sold My Soul To Rock 'n' Roll	0.9925",,
"11995	853	Bette Midler	Some People	0.9704",,
"11996	853	Bette Midler	Some People's Lives	-0.9585",,
"11997	853	Bette Midler	Song Of Bernadette	0.8793",,
"11998	853	Bette Midler	Spring Can Really Hang You Up The Most	0.9356",,
"11999	853	Bette Midler	Stay With Me	0.9141",,
"12000	853	Bette Midler	Storybook Children	0.8388",,
"12001	853	Bette Midler	Strangers In The Night	0.9801",,
"12002	853	Bette Midler	Stuff Like That There	0.9923",,
"12003	853	Bette Midler	Summer (The First Time)	-0.1719",,
"12004	853	Bette Midler	Superstar	0.9945",,
"12005	853	Bette Midler	Surabaya Johnny	0.9963",,
"12006	853	Bette Midler	That's How Heartaches Are Made	0.7306",,
"12007	853	Bette Midler	That's How Love Moves	0.9995",,
"12008	853	Bette Midler	The Gift Of Love	0.9885",,
"12009	853	Bette Midler	The Girl Is On To You	-0.7814",,
"12010	853	Bette Midler	The Glory Of Love	0.9916",,
"12011	853	Bette Midler	The Last Time	0.9958",,
"12012	853	Bette Midler	The Perfect Kiss	0.9955",,
"12013	853	Bette Midler	The Rose	0.9601",,
"12014	853	Bette Midler	To Comfort You	0.9833",,
"12015	853	Bette Midler	To Deserve You	0.9801",,
"12016	853	Bette Midler	""Together"," Wherever We Go""	-0.954",
"12017	853	Bette Midler	Tragedy	0.9001",,
"12018	853	Bette Midler	Twisted	-0.9451",,
"12019	853	Bette Midler	Ukulele Lady	0.9965",,
"12020	853	Bette Midler	Under The Boardwalk	0.9673",,
"12021	853	Bette Midler	Up The Ladder To The Roof	0.9972",,
"12022	853	Bette Midler	Up! Up! Up!	-0.6965",,
"12023	853	Bette Midler	Uptown / Don't Say Nothin' Bad (About My Baby) / D	0.929",,
"12024	853	Bette Midler	When A Man Loves A Woman	0.99",,
"12025	853	Bette Midler	When Your Life Was Low	0.991",,
"12026	853	Bette Midler	Whose Side Are You On?	0.6239",,
"12027	853	Bette Midler	Wind Beneath My Wings	0.9844",,
"12028	853	Bette Midler	Yellow Beach Umbrella	0.9725",,
"12029	853	Bette Midler	You Can't Always Get What You Want	0.7506",,
"12030	853	Bette Midler	You Don't Know Me	0.9472",,
"12031	853	Bette Midler	You'll Never Get Away From Me	0.9847",,
"12032	853	Bette Midler	You're Moving Out Today	-0.9055",,
"12033	854	Better Than Ezra	A Lifetime	0.9833",,
"12034	854	Better Than Ezra	Allison Foley	-0.8248",,
"12036	854	Better Than Ezra	At The Stars	0.8439",,
"12037	854	Better Than Ezra	Beautiful Mistake	0.4943",,
"12038	854	Better Than Ezra	Briefly	0.9674",,
"12039	854	Better Than Ezra	Closer	0.9918",,
"12040	854	Better Than Ezra	Coyote	0.0772",,
"12041	854	Better Than Ezra	Cry In The Sun	-0.0909",,
"12042	854	Better Than Ezra	Desperately Wanting	-0.4646",,
"12043	854	Better Than Ezra	Everything In 2's	-0.7559",,
"12044	854	Better Than Ezra	Extra Ordinary	0.9899",,
"12045	854	Better Than Ezra	Get You In	-0.8967",,
"12046	854	Better Than Ezra	Good	0.9932",,
"12047	854	Better Than Ezra	Happy Day M&#227;m&#227;	0.994",,
"12048	854	Better Than Ezra	Happy Day Mama	0.9945",,
"12049	854	Better Than Ezra	Happy Endings	0.9904",,
"12050	854	Better Than Ezra	Heaven	0.828",,
"12051	854	Better Than Ezra	Hung The Moon	0.5423",,
"12052	854	Better Than Ezra	I Do	0.9009",,
"12053	854	Better Than Ezra	I Like It Like That	0.9873",,
"12054	854	Better Than Ezra	In The Blood	0.9268",,
"12055	854	Better Than Ezra	Je Ne M'en Souviens Pas	0.2263",,
"12056	854	Better Than Ezra	Juarez	-0.6705",,
"12057	854	Better Than Ezra	King Of New Orleans	0.9918",,
"12058	854	Better Than Ezra	Like It Like That	0.9959",,
"12059	854	Better Than Ezra	Live Again	-0.8038",,
"12060	854	Better Than Ezra	Long Lost	0.9678",,
"12061	854	Better Than Ezra	Misunderstood	0.9915",,
"12062	854	Better Than Ezra	New Kind Of Low	-0.948",,
"12063	854	Better Than Ezra	Normal Town	0.7754",,
"12064	854	Better Than Ezra	One More Murder	-0.9792",,
"12065	854	Better Than Ezra	Particle	0.8225",,
"12066	854	Better Than Ezra	Porcelain	0.9829",,
"12067	854	Better Than Ezra	Recognize	0.4617",,
"12068	854	Better Than Ezra	Return Of The Post Moderns	0.743",,
"12069	854	Better Than Ezra	Rewind	-0.445",,
"12070	854	Better Than Ezra	Rolling	-0.9834",,
"12071	854	Better Than Ezra	Rosealia	-0.9945",,
"12072	854	Better Than Ezra	Scared Are You?	0.9793",,
"12073	854	Better Than Ezra	""Sincerely"," Me""	-0.9958",
"12074	854	Better Than Ezra	Southern Gurl	0.9118",,
"12076	854	Better Than Ezra	Still Life With Cooley	0.3156",,
"12077	854	Better Than Ezra	Summerhouse	0.6322",,
"12078	854	Better Than Ezra	Teenager	-0.5655",,
"12079	854	Better Than Ezra	The Killer Inside	-0.9801",,
"12080	854	Better Than Ezra	This Time Of Year	0.9694",,
"12081	854	Better Than Ezra	Under You	0.8583",,
"12082	854	Better Than Ezra	Waxing Or Waning?	0.6338",,
"12083	854	Better Than Ezra	WWOZ	0.9747",,
"12084	855	Bettina Wegner	Ich Will Nicht	-0.9843",,
"12086	856	Beverley Craven	Lost Without You	-0.9169",,
"12087	857	Beverley Knight	Ambition (It All Comes 2 U)	0.6808",,
"12088	857	Beverley Knight	Beautiful Contradiction	0.9644",,
"12089	857	Beverley Knight	Bestseller Mystery	0.9642",,
"12090	857	Beverley Knight	Every Time	-0.912",,
"12091	857	Beverley Knight	Fallen Soldier	0.8541",,
"12092	857	Beverley Knight	Get Up!	0.6562",,
"12093	857	Beverley Knight	Gold	0.9713",,
"12094	857	Beverley Knight	Good Friend To Me	0.9629",,
"12095	857	Beverley Knight	""Helplessly", Hopelessly," Recklessly""	-0.9748"
"12096	857	Beverley Knight	Hurricane Jane	0.9709",,
"12097	857	Beverley Knight	I Don't Like Anyone	-0.9039",,
"12098	857	Beverley Knight	Karma	0.7359",,
"12099	857	Beverley Knight	Never Had It So Good	0.9915",,
"12100	857	Beverley Knight	Now I Know	-0.1456",,
"12101	857	Beverley Knight	Same (As I Ever Was)	0.5889",,
"12102	857	Beverley Knight	Shape Of You	0.7605",,
"12103	857	Beverley Knight	Shoulda Woulda Coulda	0.964",,
"12104	857	Beverley Knight	Show Me Heaven	0.9944",,
"12105	857	Beverley Knight	These Wings	0.7035",,
"12106	857	Beverley Knight	Whatever's Clever	0.9937",,
"12107	857	Beverley Knight	Who I Am	0.9772",,
"12108	857	Beverley Knight	Why'd You Have To Go And Make Me Love You	0.995",,
"12109	857	Beverley Knight	Wishing Well	0.9988",,
"12110	858	Bewitched	C'est La Vie	0.9821",,
"12111	858	Bewitched	Never Giving Up	0.925",,
"12112	859	Bianca	Geht Aufeinander Zu	-0.9485",,
"12113	860	Bianca Schomburg	Zeit	-0.9901",,
"12114	861	Bianco Bonnie	If I Once Fall In Love	0.9959",,
"12115	861	Bianco Bonnie	Lonely Is The Night	-0.8978",,
"12116	861	Bianco Bonnie	Love Ain't Money	-0.4939",,
"12117	861	Bianco Bonnie	Lovestruck	0.979",,
"12118	861	Bianco Bonnie	Sorry Seems To Be The Hardest Word	-0.2023",,
"12119	862	Bianco Matt	Whose Side Are You On	0.5204",,
"12120	863	Bibb Eric	Don't Ever Let Nobody Drag Your Spirit Down	0.5719",,
"12121	864	Bibi Johns	Nach Uns Die Sintflut	-0.9789",,
"12122	864	Bibi Johns	Robinson-mambo	-0.8737",,
"12123	864	Bibi Johns	Zwei Herzen Im Mai	-0.7759",,
"12124	865	Bibi Johns And Die Starlets	An Jedem Finger Zehn!	-0.9173",,
"12125	865	Bibi Johns And Die Starlets	Gilli Gilli Oxenpfeffer Katzenellenbogen	-0.9184",,
"12126	866	Bibi Johns And Paul Kuhn	Ich M&amp;ouml;cht' Auf Deiner Hochzeit Tanzen	-0.8741",,
"12127	867	Bif	Daddy's Getting Married	0.3797",,
"12128	867	Bif	My Whole Life	0.9911",,
"12129	868	Bif Naked	Alcoholor Comedy	0.9697",,
"12130	868	Bif Naked	Any Day Now	0.6002",,
"12131	868	Bif Naked	Anything	0.9854",,
"12132	868	Bif Naked	Chotee	-0.9242",,
"12133	868	Bif Naked	Daddy's Getting Married	0.8452",,
"12134	868	Bif Naked	Eine Tasse Tee	0.9902",,
"12135	868	Bif Naked	Everything	0.9788",,
"12136	868	Bif Naked	I Died	-0.9863",,
"12137	868	Bif Naked	I Love Myself Today	0.9985",,
"12138	868	Bif Naked	If I	-0.7666",,
"12139	868	Bif Naked	Intro	0.9707",,
"12140	868	Bif Naked	Lifeline	0.9438",,
"12141	868	Bif Naked	Lucky	0.9949",,
"12142	868	Bif Naked	Make Like A Tree	-0.9406",,
"12143	868	Bif Naked	Moment Of Weakness	-0.5189",,
"12144	868	Bif Naked	My Bike	0.9834",,
"12145	868	Bif Naked	My Whole Life	0.9787",,
"12146	868	Bif Naked	Never Alone	0.831",,
"12147	868	Bif Naked	Only The Girl	0.9071",,
"12148	868	Bif Naked	Over You	0.9742",,
"12149	868	Bif Naked	Papa Va Se Marier	0.9585",,
"12150	868	Bif Naked	Rock Star Man	0.2905",,
